0.0,0.0,0.0,0.0,0.0,0.12217304763960307
13.996016553998032,6.084058756859066,1.5367591376322973,0.1997486229891956,0.08683058884499564,0.1382731644833037
17.6742952081125,7.711181163212904,2.697058828407562,0.5336180087326907,0.2323655209274619,0.18120842333539977
18.50157579412686,8.09975426202262,3.5662430355671466,0.9007459844704462,0.3929355068395888,0.2443329769785057
18.523504826953708,8.131564401885864,4.210433741754483,1.2730116434449008,0.556225646995769,0.3225089186882451
18.300713480363537,8.048351291285028,4.680857826614695,1.6422255550530864,0.7185137019892067,0.41176662352464427
17.987115842389663,7.9165829087644015,5.017200011324141,2.0056645344034028,0.8784358819658581,0.5090415474876694
17.625310154834267,7.754780856909365,5.250201090807647,2.362110980900116,1.0352803765509755,0.611970274693308
17.22750285430113,7.568400209218144,5.403671330433831,2.7107699357608332,1.1885212475313949,0.7187324764580338
16.797675591368517,7.35938338659411,5.496050666747216,3.0509744537711354,1.337692092666517,0.8279284479803728
16.337655206846126,7.128775650881358,5.541617721306932,3.382106883120567,1.4823527557396623,0.9384842144397213
15.848773494175576,6.877439552651074,5.551426675680807,3.70357923328456,1.6220814866871354,1.0495780008796562
15.332318399139416,6.606248333774851,5.534033262873423,4.014829662112934,1.756474028606933,1.1605832570582824
14.789653771746162,6.316136348885395,5.496057342635848,4.315323303400936,1.8851445523009107,1.2710245108570448
14.222247973480773,6.008110087535456,5.442618843749441,4.604554201133059,2.0077270421821263,1.3805431626110172
13.631677188163305,5.683248184596063,5.377675576941159,4.882047457816863,2.1238767466120243,1.4888709826977902
13.019621493542122,5.342698207621878,5.30428500625451,5.147361346060272,2.2332715824481206,1.5958095783947899
12.3878586594649,4.987672367626243,5.224807094994177,5.400089308726949,2.3356134596404976,1.7012144863168277
11.738257053226972,4.619442754755022,5.141061489727736,5.639861821668892,2.430629512817855,1.8049828491953384
11.07276805157835,4.239336277816897,5.054449320375215,5.866348106788424,2.5180732328658078,1.9070438701325867
10.393418091076002,3.8487293715307596,4.966047580954199,6.079257687390926,2.59772549345522,2.0073514190816333
9.702300416001881,3.449042504417809,4.876682262817991,6.278341779402849,2.6693954683207335,2.1058783070404004
9.001566564020557,3.041734512328698,4.7869850230162445,6.463394512948272,2.7329214356383393,2.202611852507371
8.2934176252433,2.628296780895543,4.697437093893516,6.634253979520589,2.7881714663289765,2.2975504492576926
7.580095309743968,2.210247300141491,4.608403305837661,6.790803100694092,2.835043993582544,2.390700909987209
6.863872858915209,1.7891246148071072,4.5201584486556765,6.932970315029656,2.8734682613684295,2.4820764111199325
6.147045836558764,1.366481694316437,4.4329076961249445,7.060730080547384,2.903404650177491,2.5716949033996586
5.431922836049785,0.9438797466102833,4.346802430091478,7.174103190867037,2.92484487872571,2.6595778833599772
4.72081614024018,0.5228820002928994,4.261952499684257,7.273156903852302,2.9378120808399193,2.7457494443812136
4.016032370952179,0.10504747966294808,4.178435718119314,7.358004882334691,2.9423607572392605,2.830235544341801
3.319863164955642,-0.3080752027722148,4.096305218938837,7.428806947234352,2.9385766024203877,2.9130634410516567
2.634575913219197,-0.714954011768751,4.015595153559409,7.4857686441352564,2.926576207347989,2.9942612576434073
1.962404599976832,-1.114079588440649,3.9363251035382802,7.529140625108335,2.9065066391429846,3.073857648612235
1.3055407777582326,-1.5039712588739726,3.8585034969155547,7.5592178483051455,2.878544899446833,3.1518815437934165
0.6661247139952019,-1.883182928516277,3.7821302528580434,7.576338598563705,2.842897263619822,3.228361952679692
0.04623674413941026,-2.2503088390478654,3.7071988283589348,7.5808833329744205,2.799798503402144,3.3033278154427688
-0.5521111345883793,-2.603989164985032,3.633697801636358,7.573273356044745,2.7495109961270723,3.3768078900935685
-1.126983395647591,-2.9429154278989156,3.561612096566335,7.553969329773572,2.692323724023893,3.4488306675950158
-1.6765288097368478,-3.265835706854473,3.4909239289999032,7.523469624597793,2.628551167582559,3.5194243085848163
-2.19898793458229,-3.5715596244797063,3.4216135376148653,7.482308517801303,2.5585320973706906,3.5886165967943136
-2.692700238405017,-3.858963088962171,3.3536597478497647,7.431054246578589,2.4826282690948034,3.656434905356564
-3.156110828964803,-4.126992773234734,3.2870404065392282,7.370306923518408,2.4012230270799924,3.7229061730546182
-3.5877767616355984,-4.374670313651505,3.2217327164012426,7.30069632281585,2.314719821704177,3.7880568882257366
-3.986372901631761,-4.601096211563891,3.1577134929645623,7.2228795460309465,2.223540646662996,3.851913078552356
-4.350697317265811,-4.805453422381325,3.094959361439191,7.137538576687064,2.1281244022582126,3.914500305369768
-4.679676182971654,-4.987010617936725,3.033446907092276,7.045377733440651,2.0289251911947566,3.9758436614297326
-4.97236817276476,-5.145125109268473,2.9731527896381715,6.947121031953794,1.926410553638171,4.035967771298903
-5.227968326824538,-5.279245418273241,2.9140538297851437,6.843509465960865,1.8210596485241783,4.094896793756625
